-2.294957559248371748e-01,6.462550565453096807e-01,4.202222802585685590e-01,-1.946696984237918482e+00,-1.652437240514492700e-01,1.362667478283252076e-01,-3.626704916161851977e-01,2.696729049008994572e-01,-6.955531782800492557e-01,-2.143981880609639040e-02,0.000000000000000000e+00
-2.558181607901370280e-01,6.522877444768184763e-01,4.547966970836453404e-01,-1.978648157027885546e+00,-1.831617914289910831e-01,1.342523856938967752e-01,-3.639322807976904106e-01,2.674385436082337142e-01,-6.927391850386235284e-01,-2.057959108298795803e-02,0.000000000000000000e+00
-2.821009481495150295e-01,6.589420546167379378e-01,4.843843565441348087e-01,-2.009448597249286372e+00,-2.026070752440694289e-01,1.326099005314571588e-01,-3.662470916201528981e-01,2.649995998655241825e-01,-6.902834871744035761e-01,-2.010592554957496558e-02,0.000000000000000000e+00
-3.065418228665900968e-01,6.638070389926878923e-01,5.137330879603099199e-01,-2.037125663087049787e+00,-2.213916549162982805e-01,1.321745982224837024e-01,-3.677126856033864355e-01,2.618320092558864554e-01,-6.881085153796521192e-01,-1.897319978986826416e-02,0.000000000000000000e+00
-3.291733205554673858e-01,6.697350598526459198e-01,5.366247149977687592e-01,-2.065735842380763465e+00,-2.410760756344570710e-01,1.321110794522989129e-01,-3.697294148484345788e-01,2.598409729475967822e-01,-6.873571023025786264e-01,-1.976452560793014526e-02,0.000000000000000000e+00
-3.474682849729227030e-01,6.754752208266527891e-01,5.543846139460546496e-01,-2.089088634362307406e+00,-2.553220564205260223e-01,1.317260542683097446e-01,-3.717854536525219133e-01,2.588189982480519347e-01,-6.872089232371253464e-01,-2.096181616445185608e-02,0.000000000000000000e+00
-3.630302862986973800e-01,6.791777335254014503e-01,5.687685750847117916e-01,-2.110048229347771365e+00,-2.685649198647695468e-01,1.310123723405669238e-01,-3.727218961701525002e-01,2.566246627428663274e-01,-6.858812184189505556e-01,-2.176334179539909236e-02,0.000000000000000000e+00
-3.768117813930538240e-01,6.820159869148010312e-01,5.828972028280807738e-01,-2.125509252128853888e+00,-2.830626436882358599e-01,1.305403106409749880e-01,-3.737679655822715996e-01,2.541051526798975835e-01,-6.842178108836703965e-01,-2.078568353588782294e-02,0.000000000000000000e+00
-3.890409195792001729e-01,6.843012647773860646e-01,5.942646977037643330e-01,-2.139714075758310852e+00,-2.960135893429849951e-01,1.292203526983838058e-01,-3.747512777283762975e-01,2.535745424273999071e-01,-6.813816723814659637e-01,-1.915686052984491572e-02,0.000000000000000000e+00
-3.982211752107894798e-01,6.875788756601738383e-01,5.978143786229350720e-01,-2.152073233124307539e+00,-3.047800987773312542e-01,1.274897424387214095e-01,-3.776111328844564685e-01,2.545966887478159357e-01,-6.786627247705019350e-01,-1.877173619664062459e-02,0.000000000000000000e+00
